Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62014","1","2019-10-21 07:28:24","0","30","<machine-learning><neural-network><deep-learning><classification>","0",""
"62016","1","2019-10-21 08:17:44","0","110","<nlp><corpus><wikipedia>","0",""
"62026","1","2019-10-21 12:43:31","1","98","<machine-learning><statistics><cross-validation>","2",""
"62031","1","2019-10-21 13:06:32","0","3967","<statistics><random-forest><matrix>","1",""
"62033","1","2019-10-21 14:04:25","2","182","<machine-learning><neural-network><classification><nlp>","2",""
"62035","1","2019-10-21 14:33:17","2","313","<lstm><reinforcement-learning>","1",""
"62036","1","2019-10-21 15:02:28","0","1501","<python><time-series>","2",""
"62037","1","2019-10-21 15:38:14","2","219","<deep-learning><nlp><machine-translation><bert><neural-style-transfer>","0",""
"62038","1","2019-10-21 15:51:20","0","210","<logistic-regression><missing-data>","0",""
"62039","1","2019-10-21 16:03:58","1","17","<nlp><data-cleaning><twitter>","0",""
"62041","1","2019-10-21 16:29:21","4","292","<training><data-science-model><annotation>","1",""
"62046","1","2019-10-21 16:54:20","2","97","<text-mining><lda>","0","0"
"62047","1","2019-10-21 17:25:46","2","152","<classification><class-imbalance>","2",""
"62057","1","2019-10-21 21:30:43","1","251","<statistics><ab-test>","3",""
"62058","1","2019-10-21 21:46:14","1","158","<nlp><dataset><stanford-nlp>","1",""
"62062","1","2019-10-22 04:12:55","1","16","<predictive-modeling><cnn><machine-learning-model>","0",""
"62063","1","2019-10-22 04:59:52","1","186","<r><clustering>","1",""
"62066","1","2019-10-22 08:18:37","1","30","<classification><multilabel-classification><weight-initialization>","1",""
"62067","1","2019-10-22 08:41:44","1","1615","<python><keras><object-detection><jupyter><pickle>","2",""
"62071","1","2019-10-22 11:23:36","2","25","<machine-learning><scikit-learn><time-series><unsupervised-learning><anomaly-detection>","0",""
"62080","1","2019-10-22 14:10:27","0","189","<geospatial>","1",""
"62086","1","2019-10-22 15:35:49","2","1712","<python><deep-learning><keras><lstm><multilabel-classification>","1",""
"62087","1","2019-10-22 15:52:25","0","291","<machine-learning><time-series><clustering><unsupervised-learning>","1",""
"62096","1","2019-10-22 19:01:03","1","353","<tensorflow><nlp><word-embeddings>","1",""
"62101","1","2019-10-22 20:36:42","6","1202","<xgboost>","3",""
"62103","1","2019-10-22 23:52:38","5","359","<pca>","1",""
"62104","1","2019-10-23 00:11:37","1","6851","<python>","1",""
"62108","1","2019-10-23 04:57:51","1","249","<cnn><gensim><cosine-distance><siamese-networks><semantic-similarity>","1",""
"62112","1","2019-10-23 06:24:50","1","2979","<machine-learning><nlp><algorithms><k-nn>","1",""
"62114","1","2019-10-23 08:30:43","1","423","<machine-learning><neural-network><deep-learning><cnn>","1",""
"62121","1","2019-10-23 09:57:45","0","88","<neural-network><classification><pca>","1",""
"62123","1","2019-10-23 10:48:06","0","45","<deep-learning><classification><keras><predictive-modeling><ensemble-modeling>","1",""
"62126","1","2019-10-23 12:39:58","1","22","<data-science-model><data-analysis><monte-carlo>","0",""
"62127","1","2019-10-23 13:44:00","1","255","<time-series><collinearity>","1",""
"62128","1","2019-10-23 14:20:04","0","9380","<python><plotting><seaborn>","0",""
"62131","1","2019-10-23 15:19:29","0","843","<machine-learning><python>","2",""
"62132","1","2019-10-23 15:46:07","1","1692","<machine-learning>","2",""
"62136","1","2019-10-23 16:59:40","1","117","<clustering><pandas><numpy>","0",""
"62141","1","2019-10-23 22:34:24","2","3424","<machine-learning><reinforcement-learning>","2",""
"62143","1","2019-10-23 23:30:00","5","1059","<scikit-learn><recommender-system><information-retrieval><tfidf><similar-documents>","1",""
"62144","1","2019-10-23 23:40:54","8","2652","<machine-learning><python><data><data-cleaning><anonymization>","2",""
"62147","1","2019-10-24 01:15:45","1","214","<model-selection><gridsearchcv>","1","0"
"62151","1","2019-10-24 05:21:01","0","62","<decision-trees>","0",""
"62160","1","2019-10-24 11:18:56","1","28","<machine-learning><predictive-modeling><statistics><transfer-learning>","0",""
"62161","1","2019-10-24 11:51:14","0","227","<machine-learning><nlp><json><windows>","1",""
"62162","1","2019-10-24 12:01:39","1","1221","<python><pandas><data><information-retrieval>","0",""
"62164","1","2019-10-24 12:27:09","1","161","<neural-network><keras>","2",""
"62165","1","2019-10-24 13:23:41","1","101","<data><data-formats>","1",""
"62167","1","2019-10-24 13:40:44","1","412","<reinforcement-learning>","2",""
"62171","1","2019-10-24 16:04:08","1","5551","<scikit-learn><random-forest>","2",""
"62173","1","2019-10-24 16:16:26","1","214","<apache-spark><graphs><social-network-analysis>","0",""
"62178","1","2019-10-24 17:30:35","2","2920","<python><dataset><pandas>","1",""
"62182","1","2019-10-24 17:55:56","1","486","<scikit-learn>","2","0"
"62184","1","2019-10-24 18:32:09","2","2285","<python><time-series><regression><forecasting>","1",""
"62187","1","2019-10-24 19:36:39","1","24","<categorical-data><web-scraping>","1",""
"62188","1","2019-10-24 19:54:37","3","2157","<machine-learning><python><statistics><simulation>","1",""
"62192","1","2019-10-24 22:45:51","4","3063","<dataset><distribution>","1",""
"62195","1","2019-10-25 01:29:10","0","39","<statistics><pytorch><variance><weight-initialization>","2",""
"62197","1","2019-10-25 05:10:23","1","110","<machine-learning><perceptron><mathematics>","0",""
"62201","1","2019-10-25 08:30:04","1","125","<machine-learning><cnn>","2",""
"62206","1","2019-10-25 10:00:01","0","2700","<scikit-learn><pca>","1",""
"62207","1","2019-10-25 10:01:40","1","22","<deep-learning><keras><gradient-descent><convolutional-neural-network>","0",""
"62213","1","2019-10-25 10:40:55","0","238","<scikit-learn><svm><normalization>","2",""
"62216","1","2019-10-25 11:52:01","1","696","<pca><matrix-factorisation>","1",""
"62222","1","2019-10-25 14:57:52","1","31","<machine-learning>","1",""
"62224","1","2019-10-25 15:38:21","1","607","<pca>","2","0"
"62225","1","2019-10-25 16:09:12","2","1103","<python><deep-learning><nlp><image-preprocessing><opencv>","2",""
"62226","1","2019-10-25 16:25:02","1","25","<machine-learning>","0",""
"62231","1","2019-10-25 17:40:17","1","118","<machine-learning><python><scikit-learn>","1",""
"62234","1","2019-10-25 18:47:40","1","1216","<weka>","1",""
"62241","1","2019-10-26 01:25:01","1","111","<activation-function>","1",""
"62243","1","2019-10-26 06:28:42","3","15199","<pytorch><gpu>","2",""
"62244","1","2019-10-26 08:25:56","-1","5073","<python><pandas><data-cleaning><dataframe>","2",""
"62249","1","2019-10-26 14:28:17","1","592","<r>","1",""
"62251","1","2019-10-26 14:41:08","0","148","<classification><svm><naive-bayes-classifier><genetic-algorithms>","1",""
"62252","1","2019-10-26 14:46:07","1","566","<python><scikit-learn><linear-regression>","2",""
"62255","1","2019-10-26 16:35:22","0","33","<machine-learning><training><algorithms>","2",""
"62257","1","2019-10-26 16:57:22","2","44","<neural-network><deep-learning><time-series><regression><graphs>","1",""
"62262","1","2019-10-26 19:31:48","1","163","<multiclass-classification><multilabel-classification><softmax>","0",""
"62264","1","2019-10-26 22:06:50","3","1180","<machine-learning><python><keras><convolutional-neural-network><vgg16>","2",""
"62267","1","2019-10-27 01:17:52","2","1293","<tensorflow><machine-learning-model><overfitting><gpu>","3",""
"62269","1","2019-10-27 05:55:21","1","39","<machine-learning><statistics><data-science-model>","1",""
"62271","1","2019-10-27 06:14:44","1","16","<classification>","0",""
"62272","1","2019-10-27 06:34:20","-2","41","<machine-learning>","1",""
"62277","1","2019-10-27 12:00:23","2","44","<deep-learning><cnn><vgg16>","1",""
"62282","1","2019-10-27 13:05:46","0","245","<gradient-descent>","1",""
"62291","1","2019-10-27 20:50:05","0","40","<machine-learning><pandas><feature-selection>","1",""
"62294","1","2019-10-27 23:24:52","0","1014","<python><scikit-learn><logistic-regression><missing-data><dummy-variables>","2",""
"62295","1","2019-10-27 23:26:22","0","102","<data-analysis><descriptive-statistics><self-study>","1",""
"62296","1","2019-10-27 23:27:14","1","158","<machine-learning><python><logistic-regression>","0",""
"62300","1","2019-10-28 05:01:09","1","33","<time-series>","0",""
"62302","1","2019-10-28 06:45:20","1","186","<machine-learning><reinforcement-learning><mathematics><research>","0",""
"62303","1","2019-10-28 07:47:14","5","8754","<machine-learning><scikit-learn><model-evaluations>","1",""
"62305","1","2019-10-28 09:30:28","6","638","<machine-learning><optimization><genetic-algorithms>","3",""
"62306","1","2019-10-28 09:33:09","0","269","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","1",""
"62307","1","2019-10-28 10:14:03","0","320","<nlp><feature-selection><feature-extraction>","1",""
"62314","1","2019-10-28 11:53:29","2","87","<scikit-learn><regression><pandas><data-science-model><mlp>","1",""
"62316","1","2019-10-28 13:12:53","3","4462","<machine-learning><python><keras><transfer-learning><vgg16>","1",""
"62322","1","2019-10-28 17:18:31","0","420","<python><nlp><nltk><spacy>","1",""
"62323","1","2019-10-28 17:20:36","4","2657","<machine-learning><neural-network><optimization><gradient-descent><hyperparameter>","1",""
"62325","1","2019-10-28 18:46:23","2","728","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1",""
"62326","1","2019-10-28 19:04:42","2","167","<machine-learning><deep-learning>","1",""
"62328","1","2019-10-28 19:11:10","0","2557","<regression><linear-regression><terminology>","1",""
"62329","1","2019-10-28 19:48:04","0","1068","<machine-learning><neural-network><gradient-descent><backpropagation>","1",""
"62332","1","2019-10-28 20:19:31","3","3215","<r>","3",""
"62338","1","2019-10-28 22:53:28","1","236","<python><correlation><graphs><matrix>","1",""
"62339","1","2019-10-28 23:06:32","0","199","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","1","2019-10-29 03:28:00","1","46","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62346","1","2019-10-29 05:38:46","0","147","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","1","2019-10-29 06:47:37","0","146","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","1","2019-10-29 07:55:11","1","39132","<machine-learning><python><dataset><csv><json>","2",""
"62353","1","2019-10-29 10:22:46","1","275","<machine-learning><nlp><lstm><machine-learning-model>","1",""
"62355","1","2019-10-29 11:08:06","0","906","<cnn>","2",""
"62361","1","2019-10-29 12:51:28","1","84","<machine-learning>","1",""
"62365","1","2019-10-29 15:01:18","1","185","<machine-learning><classification>","1",""
"62369","1","2019-10-29 16:11:28","6","3414","<classification><time-series><regression><random-forest><forecasting>","4",""
"62371","1","2019-10-29 17:26:18","1","247","<convolution><graphs><attention-mechanism>","0",""
"62373","1","2019-10-29 17:40:53","1","32","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","1","2019-10-29 17:45:58","0","316","<keras><tensorflow><autoencoder>","3",""
"62376","1","2019-10-29 18:33:53","3","97","<machine-learning><python><data-analysis>","1",""
"62384","1","2019-10-29 23:35:59","0","128","<python><dummy-variables>","1",""
"62386","1","2019-10-30 00:50:50","0","337","<python><dataset><implementation><privacy><anonymization>","1",""
"62388","1","2019-10-30 02:43:20","2","1137","<correlation>","2",""
"62391","1","2019-10-30 03:45:27","1","698","<pca>","2",""
"62392","1","2019-10-30 03:59:39","1","24","<deep-learning><generative-models><image-preprocessing><image>","0",""
"62394","1","2019-10-30 05:20:16","1","343","<hyperparameter>","2",""
"62400","1","2019-10-30 09:38:53","1","860","<python><logistic-regression>","0",""
"62401","1","2019-10-30 09:56:03","0","52","<regression><clustering><data-analysis>","3",""
"62402","1","2019-10-30 09:58:45","2","138","<time-series><correlation>","2",""
"62403","1","2019-10-30 10:05:45","1","1494","<keras><cnn>","1",""
"62409","1","2019-10-30 10:52:42","10","4009","<deep-learning><feature-extraction>","4",""
"62411","1","2019-10-30 11:26:54","2","151","<r><data><visualization>","1",""
"62414","1","2019-10-30 11:41:00","3","4900","<reinforcement-learning><dqn><actor-critic><monte-carlo><keras-rl>","1",""
"62415","1","2019-10-30 11:47:28","1","1206","<machine-learning><python><keras><image-classification><vgg16>","1",""
"62426","1","2019-10-30 15:17:06","1","107","<neural-network><classification><graphs><siamese-networks>","0",""
"62427","1","2019-10-30 15:55:44","4","4098","<pandas><correlation>","1",""
"62430","1","2019-10-30 16:50:44","3","4602","<python><pandas><data>","1",""
"62432","1","2019-10-30 17:49:19","1","41","<feature-engineering><feature-extraction><supervised-learning><graphs><feature-construction>","0",""
"62433","1","2019-10-30 19:04:23","1","678","<pytorch><gan><generative-models><convolutional-neural-network><gaussian>","1",""
"62436","1","2019-10-30 20:18:41","2","142","<neural-network><generative-models>","2",""
"62445","1","2019-10-31 06:07:40","0","1234","<scikit-learn><regression><linear-regression>","1",""
"62448","1","2019-10-31 07:43:53","1","4429","<machine-learning><python><deep-learning><dataset><privacy>","3",""
"62449","1","2019-10-31 07:51:17","3","448","<neural-network><lstm><rnn>","1",""
"62451","1","2019-10-31 08:03:52","2","133","<machine-learning><missing-data><data-imputation>","1",""
"62452","1","2019-10-31 08:07:49","1","14672","<pandas><dataframe>","2",""
"62454","1","2019-10-31 08:23:31","0","76","<deep-learning><keras><tensorflow><cnn><computer-vision>","0",""
"62465","1","2019-10-31 11:33:15","0","45","<unsupervised-learning><score>","1",""
"62468","1","2019-10-31 12:14:14","1","148","<regression><class-imbalance>","1",""
"62470","1","2019-10-31 12:56:03","0","33","<keras>","1",""
"62474","1","2019-10-31 13:43:57","0","269","<python><pandas><sas>","1",""
"62480","1","2019-10-31 15:11:01","1","218","<classification><random-forest>","1",""
"62482","1","2019-10-31 15:24:45","2","520","<neural-network><deep-learning><keras><multiclass-classification><mlp>","2",""
"62485","1","2019-10-31 15:34:17","1","520","<nlp>","1",""
"62486","1","2019-10-31 16:04:53","0","90","<neural-network><deep-learning><scikit-learn><mlp>","0",""
"62493","1","2019-10-31 19:08:23","2","142","<python><classification><categorical-data><dimensionality-reduction>","2",""
"62500","1","2019-10-31 22:03:50","0","85","<clustering><k-means>","1",""
"62501","1","2019-10-31 22:10:30","2","1703","<pandas><dataframe>","1",""
"62504","1","2019-11-01 00:06:20","1","116","<machine-learning><neural-network>","0",""
"62511","1","2019-11-01 05:37:23","2","257","<machine-learning><deep-learning><time-series><preprocessing>","0",""
"62516","1","2019-11-01 12:35:58","1","488","<cnn>","2",""
"62518","1","2019-11-01 12:56:27","1","98","<machine-learning>","2",""
"62525","1","2019-11-01 14:09:19","0","2608","<pandas>","1",""
"62529","1","2019-11-01 15:16:36","0","746","<machine-learning><python><pca><dimensionality-reduction>","2",""
"62534","1","2019-11-01 17:10:53","0","506","<machine-learning><regression><predictive-modeling>","1",""
